파일명,랜드마크
KETI_SL_0000011969.mp4,"[0.4526369273662567, 0.5738784074783325, 6.543039177131504e-08, 0.4606902003288269, 0.5361086130142212, 0.0027940678410232067, 0.4758584499359131, 0.5174729824066162, 0.003240874269977212, 0.49002522230148315, 0.5250071287155151, 0.004238358698785305, 0.4963182806968689, 0.5393120646476746, 0.005334125831723213, 0.4899164140224457, 0.5368004441261292, -0.008756997995078564, 0.5157145261764526, 0.5304006934165955, -0.008787492290139198, 0.5213736295700073, 0.5268769860267639, -0.006793408188968897, 0.5192428231239319, 0.5266394019126892, -0.004388796165585518, 0.49259841442108154, 0.5637522339820862, -0.008940991014242172, 0.5181894302368164, 0.5603695511817932, -0.008145526982843876, 0.5252701640129089, 0.5538956522941589, -0.005342346616089344, 0.5255751609802246, 0.549755871295929, -0.0030389593448489904, 0.4908468723297119, 0.5856299996376038, -0.007510031573474407, 0.50334632396698, 0.5745424628257751, -0.0033856378868222237, 0.49924957752227783, 0.5652410387992859, 0.00143046909943223, 0.4925103187561035, 0.5624583959579468, 0.004410790279507637, 0.4859362840652466, 0.6017773151397705, -0.005670876707881689, 0.4945499300956726, 0.5883087515830994, 0.00019509643607307225, 0.4913523495197296, 0.5814111828804016, 0.0066045960411429405, 0.48627185821533203, 0.5824466943740845, 0.011113426648080349]"
KETI_SL_0000011970.mp4,"[0.46217499673366547, 0.6138637065887451, -1.1533993848900082e-07, 0.4766557514667511, 0.578113853931427, 0.0033085400937125087, 0.49491626024246216, 0.5695886313915253, 0.0035780070174951106, 0.5073371976613998, 0.5804064273834229, 0.003146280301734805, 0.5133389830589294, 0.595412403345108, 0.003005419857800007, 0.5145914703607559, 0.5828611254692078, -0.001101490925066173, 0.5278287827968597, 0.585528552532196, -0.0012138178572058678, 0.5240970551967621, 0.5872894525527954, -0.0005935962544754148, 0.5187972784042358, 0.5891379117965698, -0.00016251858323812485, 0.514847606420517, 0.6075124442577362, -0.004083758743945509, 0.5279186964035034, 0.6083678007125854, -0.002710594613745343, 0.5248643159866333, 0.6064914166927338, -0.0010580923408269882, 0.5197356641292572, 0.60555499792099, -0.00029127439484000206, 0.5113130807876587, 0.6299850344657898, -0.006359342951327562, 0.5196069180965424, 0.6298177540302277, -0.003789603360928595, 0.513231635093689, 0.6248077154159546, -0.00038441497599706054, 0.5063709914684296, 0.6213834583759308, 0.0011526677990332246, 0.5043929815292358, 0.6487851142883301, -0.008588640950620174, 0.510258287191391, 0.647409588098526, -0.004656512988731265, 0.5050909221172333, 0.6416983902454376, 0.00010563258547335863, 0.49897629022598267, 0.6382406949996948, 0.0033206820371560752]"
KETI_SL_0000011971.mp4,"[0.46949395537376404, 0.3703354150056839, 6.668727792202844e-10, 0.48407578468322754, 0.3548673987388611, -0.0005306975217536092, 0.49393467605113983, 0.33419419080018997, -0.002258953725686297, 0.5006635934114456, 0.31710798293352127, -0.0053247129544615746, 0.5070933699607849, 0.30314720422029495, -0.008047372801229358, 0.48070161044597626, 0.29607001692056656, 0.0006316504441201687, 0.4957662522792816, 0.29619764536619186, -0.006382959196344018, 0.5030117332935333, 0.3117905706167221, -0.011757801985368133, 0.5074430406093597, 0.3260479047894478, -0.01443984592333436, 0.47321218252182007, 0.2950308173894882, -0.002260514651425183, 0.49042294919490814, 0.29953683167696, -0.00915368809364736, 0.49844521284103394, 0.31766606122255325, -0.012143648229539394, 0.5028604865074158, 0.33473506569862366, -0.013013599440455437, 0.4664982110261917, 0.29928597807884216, -0.005905306548811495, 0.483913317322731, 0.3072608485817909, -0.012804538011550903, 0.48736779391765594, 0.32817456126213074, -0.012868807651102543, 0.4876156449317932, 0.34520646929740906, -0.011186533840373158, 0.46112634241580963, 0.3072829395532608, -0.009765808703377843, 0.47575731575489044, 0.3140518069267273, -0.013817268423736095, 0.47888554632663727, 0.32966065406799316, -0.012639414984732866, 0.4790652245283127, 0.34295883774757385, -0.010581014212220907]"
KETI_SL_0000011972.mp4,"[0.47328872978687286, 0.31512054800987244, 1.2674497895659442e-08, 0.48053406178951263, 0.29636862128973007, -0.004506779834628105, 0.48950886726379395, 0.272286593914032, -0.008270891848951578, 0.49641960859298706, 0.2498878538608551, -0.011809118557721376, 0.5020550340414047, 0.23329895734786987, -0.015263832174241543, 0.5002880841493607, 0.25588035583496094, -0.008330860757268965, 0.5114384293556213, 0.22742848843336105, -0.013973462861031294, 0.5153851509094238, 0.22500237822532654, -0.017863875720649958, 0.5178989171981812, 0.22690214961767197, -0.019944443367421627, 0.5006007850170135, 0.2633180096745491, -0.009027398191392422, 0.5118201971054077, 0.23293175548315048, -0.012842345051467419, 0.5134190022945404, 0.23148754239082336, -0.01397832715883851, 0.5130711495876312, 0.2345115765929222, -0.01472029834985733, 0.498344287276268, 0.27130548655986786, -0.010001537157222629, 0.5074170827865601, 0.24127517640590668, -0.013399367686361074, 0.5077452659606934, 0.24115560948848724, -0.011036558076739311, 0.5064036697149277, 0.24524524807929993, -0.00907082692719996, 0.49410587549209595, 0.27856137603521347, -0.011360595468431711, 0.5011976063251495, 0.25500646978616714, -0.013529295101761818, 0.50179223716259, 0.25587381422519684, -0.010516262613236904, 0.5006725043058395, 0.2605615332722664, -0.0077546932734549046]"
KETI_SL_0000011973.mp4,"[0.3763476610183716, 0.7175040245056152, 4.185324442573801e-08, 0.35840263962745667, 0.7024397850036621, -0.0014005450066179037, 0.3415564000606537, 0.6826703548431396, -0.0044359080493450165, 0.33074697852134705, 0.6671037673950195, -0.007809597998857498, 0.3274538218975067, 0.6612082123756409, -0.011045911349356174, 0.34185630083084106, 0.705062747001648, -0.009087098762392998, 0.33087030053138733, 0.6895638704299927, -0.015228320844471455, 0.32827863097190857, 0.6742525696754456, -0.018299072980880737, 0.32773688435554504, 0.6617615222930908, -0.020069312304258347, 0.3518999516963959, 0.7075992226600647, -0.012152982875704765, 0.3429601490497589, 0.6933494806289673, -0.019055554643273354, 0.34154441952705383, 0.6733266115188599, -0.021411675959825516, 0.34173741936683655, 0.6572458744049072, -0.02276151068508625, 0.3637285828590393, 0.703525960445404, -0.01527369860559702, 0.35780012607574463, 0.6818050146102905, -0.022646300494670868, 0.3571135699748993, 0.657803475856781, -0.025140011683106422, 0.3563354015350342, 0.6391860842704773, -0.026062533259391785, 0.37605491280555725, 0.6952112913131714, -0.018199153244495392, 0.3720824420452118, 0.6693933010101318, -0.023612961173057556, 0.37073400616645813, 0.6507085561752319, -0.02513774111866951, 0.36860913038253784, 0.6349855065345764, -0.02588052488863468]"
KETI_SL_0000011974.mp4,"[0.42683836817741394, 0.4259651005268097, -1.2843139884921584e-08, 0.4304002821445465, 0.40078413486480713, 0.002425412880256772, 0.4433734118938446, 0.38220319151878357, 0.0012632055440917611, 0.45547255873680115, 0.38290074467658997, -0.0012100990861654282, 0.463032603263855, 0.39214181900024414, -0.004000986460596323, 0.4472598135471344, 0.36348772048950195, -0.0018123587360605597, 0.4644480049610138, 0.34830838441848755, -0.004261957481503487, 0.4739842712879181, 0.34042707085609436, -0.005289951805025339, 0.4815286099910736, 0.33431196212768555, -0.006436159834265709, 0.4518755376338959, 0.37093305587768555, -0.005693997256457806, 0.4711742401123047, 0.3893725872039795, -0.009608443826436996, 0.4660036265850067, 0.40221717953681946, -0.009962419047951698, 0.4592750072479248, 0.4018805921077728, -0.009658054448664188, 0.4557467997074127, 0.3848031461238861, -0.00917430967092514, 0.4721966087818146, 0.40587854385375977, -0.01194481085985899, 0.46557191014289856, 0.4153019189834595, -0.010461738333106041, 0.45913922786712646, 0.4118194878101349, -0.009408787824213505, 0.45850417017936707, 0.40042147040367126, -0.012646599672734737, 0.4685947895050049, 0.42028483748435974, -0.01300831325352192, 0.4620436728000641, 0.42847952246665955, -0.010929989628493786, 0.4559335708618164, 0.4256543815135956, -0.009454282931983471]"
KETI_SL_0000011975.mp4,"[0.5217785686254501, 0.6125494539737701, 9.776762510682602e-08, 0.5126972794532776, 0.5938646048307419, -0.0039162697503343225, 0.5097072124481201, 0.592844232916832, -0.007623257115483284, 0.5140613168478012, 0.6081123501062393, -0.010654528625309467, 0.5184980034828186, 0.6247920989990234, -0.01381034730002284, 0.5085690319538116, 0.5950696468353271, -0.012887276709079742, 0.5129522830247879, 0.6037878096103668, -0.01873746421188116, 0.5168673694133759, 0.6104731559753418, -0.021691078320145607, 0.5204107463359833, 0.6154435276985168, -0.023433719761669636, 0.5163241177797318, 0.6128416806459427, -0.014097851701080799, 0.5223047137260437, 0.6196475923061371, -0.019095678813755512, 0.5264995992183685, 0.6184095740318298, -0.0203073276206851, 0.5295763313770294, 0.6152025461196899, -0.021141987293958664, 0.5246796160936356, 0.6296376734972, -0.0150126195512712, 0.5342497527599335, 0.6411310583353043, -0.020636750385165215, 0.5332641005516052, 0.6384880989789963, -0.018354269210249186, 0.5299194306135178, 0.6336249709129333, -0.015762018971145153, 0.5329025685787201, 0.6446846723556519, -0.016064771451056004, 0.5399140119552612, 0.6521613895893097, -0.019847173243761063, 0.5390608012676239, 0.6487089544534683, -0.01682804198935628, 0.5364839732646942, 0.6451525539159775, -0.013791124802082777]"
KETI_SL_0000011976.mp4,"[0.5119823217391968, 0.6281958719094595, -1.4807236325964368e-08, 0.5183295508225759, 0.601438065369924, -0.006876688761015733, 0.5205001433690389, 0.5727964341640472, -0.012011594294259945, 0.5200714071591696, 0.5467793742815653, -0.01577158427486817, 0.5192732711633047, 0.5243754784266154, -0.019906599695483845, 0.5168212254842123, 0.5845328370730082, -0.016912938716510933, 0.5115684270858765, 0.5519748131434122, -0.02373528977235158, 0.5085917909940084, 0.5303898354371389, -0.02792656949410836, 0.5059690674146017, 0.5115258991718292, -0.030728987107674282, 0.5131883422533671, 0.5945302546024323, -0.016792260731259983, 0.5083861450354258, 0.5543724099795023, -0.02311203721910715, 0.5059990584850311, 0.5280066430568695, -0.026971586359043915, 0.5039643049240112, 0.5066949327786764, -0.030489462117354076, 0.5096678932507833, 0.6019936005274454, -0.016435297516485054, 0.5044894516468048, 0.5666458209355673, -0.022608034933606785, 0.5017923712730408, 0.5427549580732981, -0.025802312418818474, 0.49953959385554, 0.5233742694060007, -0.028328027576208115, 0.506268153587977, 0.6065695881843567, -0.016253731523950894, 0.5013289948304495, 0.5808328986167908, -0.021261784868935745, 0.49818410476048786, 0.5635697344938914, -0.02295524626970291, 0.49541911482810974, 0.548516700665156, -0.02439515044291814]"
KETI_SL_0000011977.mp4,"[0.5062380433082581, 0.5841998159885406, 1.1872213079300309e-07, 0.5044530183076859, 0.5502249598503113, -0.006205897778272629, 0.5025699436664581, 0.5117709934711456, -0.010773821268230677, 0.5021451413631439, 0.4784991890192032, -0.013864587992429733, 0.5025215893983841, 0.4533769339323044, -0.017247216310352087, 0.5043327361345291, 0.5161862373352051, -0.017628374509513378, 0.5026537925004959, 0.4724847674369812, -0.023957325145602226, 0.5020629018545151, 0.4477148801088333, -0.026434678584337234, 0.5019222944974899, 0.4283033609390259, -0.02777094393968582, 0.5053866803646088, 0.5263575613498688, -0.01764094177633524, 0.503344938158989, 0.4822315275669098, -0.023687505163252354, 0.5023569613695145, 0.4551953673362732, -0.026604668237268925, 0.5017189383506775, 0.43464893102645874, -0.028797412291169167, 0.505958303809166, 0.5374865531921387, -0.01734282122924924, 0.5053092539310455, 0.4975157082080841, -0.0234640846028924, 0.5047039836645126, 0.47193630039691925, -0.026779895648360252, 0.5039668381214142, 0.4524032175540924, -0.028914807364344597, 0.5058752596378326, 0.548080712556839, -0.01696366025134921, 0.5055384188890457, 0.5182609558105469, -0.022552544251084328, 0.5050519406795502, 0.49934959411621094, -0.02492932789027691, 0.504462718963623, 0.48322176933288574, -0.026309053413569927]"
KETI_SL_0000011978.mp4,"[0.5195375978946686, 0.47312629222869873, 4.045629387050553e-08, 0.5108584016561508, 0.44271332025527954, 0.0014780336641706526, 0.5025951564311981, 0.42647580802440643, 0.0007990986341610551, 0.4960874319076538, 0.42146846652030945, -0.0003462990280240774, 0.4927651882171631, 0.4192340075969696, -0.00192324910312891, 0.5112631022930145, 0.42279936373233795, -0.0026929546147584915, 0.5107804983854294, 0.42538559436798096, -0.004874559352174401, 0.5098478347063065, 0.4301297217607498, -0.006461617304012179, 0.5087999403476715, 0.43407198786735535, -0.007650714600458741, 0.5149941146373749, 0.43974465131759644, -0.005607037106528878, 0.5135104358196259, 0.442837119102478, -0.007324120262637734, 0.5117094963788986, 0.44658732414245605, -0.008453275309875607, 0.5105346292257309, 0.44983020424842834, -0.009556326549500227, 0.5182998776435852, 0.45898057520389557, -0.008241720497608185, 0.5165508687496185, 0.4616530239582062, -0.009717625565826893, 0.5148068368434906, 0.46323370933532715, -0.01029237313196063, 0.5133687555789948, 0.46395282447338104, -0.010932317469269037, 0.5217608213424683, 0.47959861159324646, -0.010671110358089209, 0.5194902271032333, 0.4801345765590668, -0.011737328954041004, 0.5181412994861603, 0.4792051464319229, -0.01109711080789566, 0.5165629535913467, 0.4773394763469696, -0.01049086544662714]"
KETI_SL_0000011979.mp4,"[0.5365616828203201, 0.6959597617387772, 1.064629664426775e-07, 0.5342569500207901, 0.6868291050195694, -0.004117832606425509, 0.5348849445581436, 0.6868690103292465, -0.0069146758178249, 0.539061963558197, 0.6973606944084167, -0.008686897810548544, 0.5436077415943146, 0.7079651951789856, -0.010411616880446672, 0.5374726951122284, 0.6887739449739456, -0.01065177214331925, 0.5450416207313538, 0.7119061946868896, -0.01574398810043931, 0.5501373708248138, 0.7239677160978317, -0.018513446673750877, 0.5542915761470795, 0.7306712418794632, -0.020063056610524654, 0.5420887768268585, 0.6982684582471848, -0.010671902913600206, 0.5504162907600403, 0.7197053581476212, -0.015372261870652437, 0.5550211668014526, 0.7300983816385269, -0.017191334161907434, 0.5590640902519226, 0.7349516153335571, -0.01826011948287487, 0.5454040616750717, 0.708656057715416, -0.010643725981935859, 0.5533181130886078, 0.7269993424415588, -0.014897220768034458, 0.5577048659324646, 0.7350541353225708, -0.01583916088566184, 0.5612817704677582, 0.7389736026525497, -0.01607428677380085, 0.5477983504533768, 0.7192767113447189, -0.010735798277892172, 0.5532989054918289, 0.7337792813777924, -0.013629883993417025, 0.5562969148159027, 0.7405697405338287, -0.013852018397301435, 0.5587306022644043, 0.7440410107374191, -0.01364509086124599]"
KETI_SL_0000011980.mp4,"[0.49484236538410187, 0.530010774731636, 1.4785025648222927e-08, 0.5094715803861618, 0.5242483764886856, -0.002329824026674032, 0.5230019390583038, 0.5218493193387985, -0.006120907375589013, 0.5343444645404816, 0.5225712805986404, -0.010406774934381247, 0.5446519255638123, 0.5222688317298889, -0.015430419705808163, 0.5179252624511719, 0.5204726308584213, -0.009893008973449469, 0.5199672877788544, 0.5274429023265839, -0.016159461345523596, 0.5208911001682281, 0.5314380675554276, -0.021168219856917858, 0.5224409401416779, 0.5382958650588989, -0.02434467524290085, 0.505718469619751, 0.5211004018783569, -0.011851297225803137, 0.506158173084259, 0.5397325456142426, -0.01717742718756199, 0.507007896900177, 0.5504218637943268, -0.02026582369580865, 0.5083217322826385, 0.5608066916465759, -0.023211528547108173, 0.4938163310289383, 0.5231021344661713, -0.013726262841373682, 0.4927634745836258, 0.5386248677968979, -0.019168557599186897, 0.49229565262794495, 0.5485567450523376, -0.02066740905866027, 0.49325211346149445, 0.5575624704360962, -0.021901788655668497, 0.48359498381614685, 0.5263769030570984, -0.015789803117513657, 0.4805755913257599, 0.5354901999235153, -0.019435063470155, 0.4790359288454056, 0.5423929691314697, -0.019489625468850136, 0.4789649695158005, 0.5499367415904999, -0.019800827372819185]"
KETI_SL_0000011981.mp4,"[0.44040647149086, 0.4233757555484772, 1.049145836873322e-07, 0.44959378242492676, 0.3995243012905121, -4.079231803189032e-05, 0.4643285870552063, 0.38308095932006836, -0.0024705121759325266, 0.4763980805873871, 0.37802407145500183, -0.005224031396210194, 0.48448067903518677, 0.3780680298805237, -0.008560838177800179, 0.46399909257888794, 0.3744414746761322, -0.009539813734591007, 0.48052382469177246, 0.357485294342041, -0.015629617497324944, 0.4896165430545807, 0.3472132682800293, -0.018807239830493927, 0.4962829649448395, 0.33802351355552673, -0.02097732201218605, 0.4630918800830841, 0.38587459921836853, -0.013712665997445583, 0.4801985025405884, 0.3665255010128021, -0.019984956830739975, 0.4900161623954773, 0.35419684648513794, -0.023362714797258377, 0.4973459839820862, 0.34251734614372253, -0.0256462711840868, 0.46223896741867065, 0.40325671434402466, -0.017496388405561447, 0.4781416654586792, 0.3882893919944763, -0.024192368611693382, 0.48784908652305603, 0.37737560272216797, -0.02732597105205059, 0.49501198530197144, 0.3661292791366577, -0.02922746352851391, 0.461736798286438, 0.42496034502983093, -0.0209259744733572, 0.4744763672351837, 0.42085912823677063, -0.0264825988560915, 0.4826190173625946, 0.416022390127182, -0.0280721765011549, 0.48927581310272217, 0.4097377359867096, -0.029070226475596428]"
KETI_SL_0000011982.mp4,"[0.49066442251205444, 0.5039856433868408, 2.339831395303804e-08, 0.4929547756910324, 0.5081716030836105, -0.0005227797755651409, 0.49236005544662476, 0.5101341605186462, -0.0020232911338098347, 0.4919406920671463, 0.5132051408290863, -0.004129407578147948, 0.4921920746564865, 0.5167433470487595, -0.006298512686043978, 0.4919142574071884, 0.48740389943122864, -0.004618506878614426, 0.49034833908081055, 0.502438098192215, -0.010232896078377962, 0.4849821627140045, 0.515635296702385, -0.01405416103079915, 0.47946399450302124, 0.5251887142658234, -0.016492150723934174, 0.4889135956764221, 0.4885583370923996, -0.007476801984012127, 0.48415690660476685, 0.5101967751979828, -0.013195943087339401, 0.47617770731449127, 0.5248991400003433, -0.016233058646321297, 0.4678928405046463, 0.5346260070800781, -0.01817340962588787, 0.48602698743343353, 0.49463193118572235, -0.010397317819297314, 0.48163868486881256, 0.5155334174633026, -0.015970521606504917, 0.4757055640220642, 0.5286691635847092, -0.017361866310238838, 0.4695279747247696, 0.5375902950763702, -0.017716670408844948, 0.484089195728302, 0.5043135732412338, -0.0133307003416121, 0.48174701631069183, 0.5185160040855408, -0.017365023959428072, 0.4784921109676361, 0.527208998799324, -0.01786381471902132, 0.4749191403388977, 0.5341873615980148, -0.01773653831332922]"
KETI_SL_0000011983.mp4,"[0.4995984733104706, 0.6315642297267914, -7.609879126846408e-08, 0.4995827376842499, 0.597616970539093, -0.005962727125734091, 0.49967387318611145, 0.5733453333377838, -0.010284197051078081, 0.49905189871788025, 0.5563944578170776, -0.014400886371731758, 0.4987424314022064, 0.5403044521808624, -0.01893120212480426, 0.49801982939243317, 0.5938644409179688, -0.011469407938420773, 0.5002986490726471, 0.5946257710456848, -0.019387989304959774, 0.5014059096574783, 0.5983483195304871, -0.026439519599080086, 0.5012923330068588, 0.6001201868057251, -0.031306080520153046, 0.49680520594120026, 0.6155031323432922, -0.012902273330837488, 0.5004328042268753, 0.6207420527935028, -0.019561205059289932, 0.5015711188316345, 0.6228277683258057, -0.024337965063750744, 0.5013415813446045, 0.6227909028530121, -0.029115857556462288, 0.4957613945007324, 0.633962094783783, -0.014722606167197227, 0.4994087666273117, 0.6407264769077301, -0.0219154367223382, 0.49990037083625793, 0.6415039300918579, -0.024111641570925713, 0.4987643212080002, 0.6402954757213593, -0.026252384297549725, 0.4945819526910782, 0.6481806039810181, -0.017094215378165245, 0.49727292358875275, 0.6561846435070038, -0.02222995739430189, 0.4977280795574188, 0.6580678820610046, -0.02259816601872444, 0.49705350399017334, 0.6590867340564728, -0.02343988325446844]"
KETI_SL_0000011984.mp4,"[0.5113484561443329, 0.5722639262676239, 5.4441014807338206e-08, 0.5111519694328308, 0.5426114350557327, -0.002644722815603018, 0.5110155045986176, 0.5041035711765289, -0.007153699669288471, 0.5102503448724747, 0.47335994243621826, -0.011169533070642501, 0.5081897974014282, 0.45372897386550903, -0.01478227716870606, 0.5098497569561005, 0.507185310125351, -0.016145162284374237, 0.5079768598079681, 0.47035467624664307, -0.02304714359343052, 0.5089887231588364, 0.4645021855831146, -0.02555061737075448, 0.5126444399356842, 0.4640738219022751, -0.02598340157419443, 0.5112321823835373, 0.5182928144931793, -0.017654093448072672, 0.5101931691169739, 0.4736540615558624, -0.022977009415626526, 0.5091960430145264, 0.450375959277153, -0.02377161616459489, 0.50898677110672, 0.43486039340496063, -0.024415825493633747, 0.5119623243808746, 0.5302130728960037, -0.018366428092122078, 0.5113122165203094, 0.4979574829339981, -0.022986784111708403, 0.5101814419031143, 0.49973082542419434, -0.01974681532010436, 0.5093924850225449, 0.5064903646707535, -0.016614152118563652, 0.5120668411254883, 0.5424389839172363, -0.01898425631225109, 0.5121506750583649, 0.514000192284584, -0.020257913041859865, 0.5111016780138016, 0.5165981650352478, -0.015439742244780064, 0.5102009773254395, 0.5236927419900894, -0.011477893101982772]"
KETI_SL_0000011985.mp4,"[0.4831434339284897, 0.47959545254707336, 3.09420752908629e-08, 0.5008160173892975, 0.4686378240585327, -0.0009876472176983953, 0.5195125341415405, 0.4671109467744827, -0.0031540770432911813, 0.5317354202270508, 0.4727845788002014, -0.006030794756952673, 0.5388132333755493, 0.47525443136692047, -0.009273350704461336, 0.5211030840873718, 0.4577551335096359, -0.006355188001180068, 0.533454954624176, 0.46888114511966705, -0.011471020756289363, 0.5430462062358856, 0.4719846397638321, -0.015362227335572243, 0.5513474643230438, 0.4739399552345276, -0.018536037299782038, 0.5163654834032059, 0.46429620683193207, -0.009777827886864543, 0.5228650271892548, 0.4992179572582245, -0.016333465464413166, 0.5212551057338715, 0.5128186047077179, -0.01944039110094309, 0.5198585689067841, 0.5192921012639999, -0.021585398353636265, 0.5093020647764206, 0.47517605125904083, -0.013087557163089514, 0.51202791929245, 0.5054458975791931, -0.019542260095477104, 0.5077102929353714, 0.5140823721885681, -0.02031300263479352, 0.5047762244939804, 0.5158620923757553, -0.020456076599657536, 0.5018817633390427, 0.48665520548820496, -0.016570112202316523, 0.5019327253103256, 0.5081390589475632, -0.020558609161525965, 0.49625106155872345, 0.5104527771472931, -0.020186372101306915, 0.4918739050626755, 0.5081624686717987, -0.01969617884606123]"
KETI_SL_0000011986.mp4,"[0.49930664896965027, 0.582542359828949, -6.659736584424536e-08, 0.5004556775093079, 0.5629035234451294, -0.0075155035592615604, 0.5053338408470154, 0.5380516052246094, -0.010621024295687675, 0.5165411233901978, 0.5205089449882507, -0.012759541161358356, 0.5254002809524536, 0.5094844102859497, -0.01330838818103075, 0.49373748898506165, 0.5143349170684814, -0.005283853970468044, 0.5107797980308533, 0.49206140637397766, -0.011524553410708904, 0.5156360268592834, 0.5108566880226135, -0.014951528050005436, 0.513536274433136, 0.5258604884147644, -0.01623379811644554, 0.5017368197441101, 0.5144932270050049, -0.003356020199134946, 0.5173783302307129, 0.4955221116542816, -0.008872905746102333, 0.5200538039207458, 0.5156640410423279, -0.010540793649852276, 0.5155301690101624, 0.5286993384361267, -0.010612128302454948, 0.5102041959762573, 0.5180214047431946, -0.0025829870719462633, 0.5228061676025391, 0.5032019019126892, -0.007610409054905176, 0.5235811471939087, 0.5201690196990967, -0.006500132381916046, 0.5190173387527466, 0.5304518342018127, -0.004545771982520819, 0.5172739624977112, 0.5241032242774963, -0.0024188165552914143, 0.5262958407402039, 0.511566162109375, -0.005114863160997629, 0.5263368487358093, 0.5231370329856873, -0.0035915544722229242, 0.5227869749069214, 0.5316576361656189, -0.0017242943868041039]"
KETI_SL_0000011987.mp4,"[0.4938230812549591, 0.6568271517753601, -1.0455792676111741e-07, 0.4949567914009094, 0.623898983001709, -0.013382862322032452, 0.5049538016319275, 0.5981066226959229, -0.01598435640335083, 0.5130273699760437, 0.576945960521698, -0.015018041245639324, 0.5185238718986511, 0.5624427795410156, -0.012940186075866222, 0.5305076837539673, 0.6274369955062866, -0.010117463767528534, 0.5350275039672852, 0.591762900352478, -0.009407994337379932, 0.5273779034614563, 0.5740964412689209, -0.008781526237726212, 0.5196477770805359, 0.5656781196594238, -0.008057261817157269, 0.5318115949630737, 0.6353873014450073, -0.0012206020765006542, 0.5320000648498535, 0.5967951416969299, -0.0005114163504913449, 0.5231632590293884, 0.5770891904830933, -0.0020745941437780857, 0.5137504935264587, 0.5679498910903931, -0.003507487243041396, 0.5291835069656372, 0.638985812664032, 0.007164296694099903, 0.5263751745223999, 0.6020684838294983, 0.006292422767728567, 0.5176428556442261, 0.5852033495903015, 0.002610074821859598, 0.5089071989059448, 0.577523410320282, 0.00024280135403387249, 0.5259879231452942, 0.6400967836380005, 0.014993268065154552, 0.5233270525932312, 0.6120587587356567, 0.012543068267405033, 0.5162957906723022, 0.5987681746482849, 0.009561228565871716, 0.5086893439292908, 0.5926768779754639, 0.008001633919775486]"
KETI_SL_0000011988.mp4,"[0.5024751126766205, 0.4068794399499893, 8.713911725521939e-08, 0.5017506629228592, 0.411263108253479, -0.002286362461745739, 0.5046585202217102, 0.4201103299856186, -0.005685674026608467, 0.5113094002008438, 0.4272782802581787, -0.009579863864928484, 0.518017366528511, 0.4321371167898178, -0.013876402750611305, 0.499044805765152, 0.40465542674064636, -0.009149283403530717, 0.49987976253032684, 0.4080817699432373, -0.015492006670683622, 0.5011873245239258, 0.41072049736976624, -0.01933472789824009, 0.5029298663139343, 0.41339679062366486, -0.021692550741136074, 0.5015988945960999, 0.4085153490304947, -0.01143852830864489, 0.5153526812791824, 0.43672357499599457, -0.019183530006557703, 0.5203653424978256, 0.4622679799795151, -0.02124209189787507, 0.5223710536956787, 0.48062559962272644, -0.021309245377779007, 0.505143016576767, 0.41403450071811676, -0.013461992843076587, 0.518367126584053, 0.4310554414987564, -0.020103722345083952, 0.5189928263425827, 0.4356070011854172, -0.018210226204246283, 0.517496794462204, 0.43680529296398163, -0.01514746667817235, 0.5089604556560516, 0.4192359745502472, -0.015735010150820017, 0.5179077833890915, 0.43094502389431, -0.01921293744817376, 0.5191041380167007, 0.43331582844257355, -0.016116890823468566, 0.5183375775814056, 0.4340083599090576, -0.012506016762927175]"
KETI_SL_0000011989.mp4,"[0.4902007132768631, 0.5246392786502838, 2.5003309644944238e-08, 0.49049869179725647, 0.5146433115005493, -0.007048547500744462, 0.490325465798378, 0.5107939541339874, -0.0142958196811378, 0.48943381011486053, 0.49869465827941895, -0.020426476374268532, 0.48531438410282135, 0.48249803483486176, -0.02635702583938837, 0.48826639354228973, 0.5362870693206787, -0.02342174109071493, 0.48678070306777954, 0.5249204635620117, -0.03397653438150883, 0.4870838075876236, 0.5070639401674271, -0.040357088670134544, 0.48722679913043976, 0.4913891404867172, -0.04435505531728268, 0.4889436960220337, 0.5405699610710144, -0.024239391088485718, 0.48846815526485443, 0.5274670124053955, -0.03436255641281605, 0.488568976521492, 0.5046254694461823, -0.03783227689564228, 0.48832739889621735, 0.4884669929742813, -0.04106883518397808, 0.48997916281223297, 0.5396518409252167, -0.02484848164021969, 0.4894329458475113, 0.5264151096343994, -0.03423738293349743, 0.48983557522296906, 0.5029728710651398, -0.03561301343142986, 0.4897230565547943, 0.4854198843240738, -0.036531224846839905, 0.49108996987342834, 0.5348258316516876, -0.02580040507018566, 0.49174657464027405, 0.5227244198322296, -0.03305093105882406, 0.49180056154727936, 0.5064170807600021, -0.0346238799393177, 0.4911671429872513, 0.4926232099533081, -0.03592980094254017]"
